"X_UWI_DISPLAY","UWI.x","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME","peak_CGR","CGR_longterm","CGR_1","CGR_2","CGR_3","CGR_6","CGR_12","CGR_18","CGR_24"
"00/02-10-064-18W5/0","100021006418W500",54.53096,-116.627607,1844.73,3592,2013-03-28,2013-03-02,"Horizontal","TRIASSIC G","TRILOGY RESOURCES LTD",61.050115649914,,42.2608470182296,48.2369755217517,44.3018538344509,38.8991887326886,24.4112255822484,16.3119796545258,14.5649930414633
"00/02-10-077-21W5/0","100021007721W500",55.662343,-117.165838,960.01,2035,2009-07-16,2009-07-13,"Horizontal","MONTNEY A","LONG RUN EXPLORATION LTD.",16.5797682358307,,12.9258872638414,13.8088613574505,13.2122779283624,10.6297538433458,6.70732079249824,,
"00/02-11-059-20W5/0","100021105920W500",54.10863,-116.886444,2592.72,5938,2014-03-21,2014-03-07,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","TRILOGY RESOURCES LTD",116.654127684685,,95.0869057910165,67.9249443644131,69.9305076085533,0,0,0,20.2447640667817
"00/02-11-062-23W5/2","100021106223W502",54.356565,-117.337729,2467.44,3887,2012-11-14,2012-10-11,"Horizontal","MONTNEY UNDEFINED","ATHABASCA OIL SANDS CORP.",472.553107567476,,284.411137975368,235.488965271126,216.493964964581,139.234397765417,109.810496717524,,
"00/02-11-064-20W5/0","100021106420W500",54.531009,-116.915288,1924.86,3499,2013-01-01,2012-08-11,"Horizontal","TRIASSIC Q","ATHABASCA OIL SANDS CORP.",63.2883626206441,,31.9292640248295,36.5310042468528,21.6106604070492,,,,
"00/02-11-078-21W5/0","100021107821W500",55.74801,-117.142011,911.88,1948,2010-05-05,2010-05-03,"Horizontal","MONTNEY G","LONG RUN EXPLORATION LTD.",6934.47697887882,,669.163164435977,378.431602408754,394.919382752819,294.681994044887,,,
"00/02-15-064-23W5/0","100021506423W500",54.532496,-117.349521,2170.29,4650,2014-12-04,2014-09-18,"Horizontal","MONTNEY F","RMP ENERGY INC.",38.3151168297954,,0,0,,,,,
"00/02-21-061-26W5/0","100022106126W500",54.302477,-117.858994,2986.22,5642,2014-02-03,2013-12-20,"Horizontal","MONTNEY C","CEQUENCE ENERGY LTD.",1252.11959432821,,904.527829752643,1130.75207882218,908.581992424929,386.450424314221,321.197350568038,262.256035970607,108.932696874321
"00/02-21-064-18W5/0","100022106418W500",54.530379,-116.652813,1823.89,4004,2012-02-22,2012-01-20,"Horizontal","TRIASSIC G","TRILOGY RESOURCES LTD",44.3722860345057,,39.3640790111255,36.6438597144408,31.1573477517017,37.6426192796774,0,0,0
"00/02-22-061-27W5/0","100022206127W500",54.29462,-117.973689,3080.49,4470,2011-02-04,2011-01-02,"Horizontal","MONTNEY E","CEQUENCE ENERGY LTD.",383.028777269046,,269.818503289798,288.720968190902,219.754045169305,290.043034707386,304.508771877795,204.337291033222,157.641927839939
"00/02-22-064-18W5/0","100022206418W500",54.562085,-116.62511,1776.78,3529,2013-01-01,2012-12-04,"Horizontal","TRIASSIC G","ATHABASCA OIL SANDS CORP.",517.880798620495,,205.55351526687,77.2774715486303,55.5145981276166,47.9380193920524,84.8828170581342,68.1566982068475,115.899504880799
"00/02-22-069-25W5/0","100022206925W500",54.982126,-117.735986,1780.16,2490,2008-11-11,2008-07-21,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED",501.85140023666,,219.177592654652,221.83743105251,281.08762432893,,,,
"00/02-23-064-18W5/0","100022306418W500",54.530507,-116.603275,1806.86,4010,2012-04-05,2012-02-12,"Horizontal","TRIASSIC G","TRILOGY RESOURCES LTD",1092.00590498741,,565.779617375625,188.001775662949,124.82241624233,142.339109893977,108.952447947136,121.548735231704,103.325554481581
"00/02-25-065-25W5/0","100022506525W500",54.662928,-117.626469,2104.87,3778,2013-08-01,2012-12-20,"Horizontal","COMMINGLED POOL 004","ARC RESOURCES LTD.",32.9145471721897,,26.0556800781011,0.535639542582781,0,0,0,0,0
"00/02-26-061-03W6/2","100022606103W602",54.312098,-118.331619,3467.03,4939,2012-07-03,2012-04-24,"Horizontal","MONTNEY N","XTO ENERGY CANADA",0.01,,0,0,,,,,
"00/02-27-063-18W5/0","100022706318W500",54.47347,-116.661288,1835.72,3688,2012-04-01,2011-12-26,"Horizontal","MONTNEY UNDEFINED","LIGHTSTREAM RESOURCES LTD.",37.2919174525479,,0,0,0,0.334564031474771,0,,
"00/02-28-061-26W5/0","100022806126W500",54.314196,-117.855232,2915.98,4930,2014-10-23,2014-07-09,"Horizontal","MONTNEY C","CEQUENCE ENERGY LTD.",281.714352588303,,99.963157370043,109.387293418397,141.765932270243,56.6224877410733,,,
"00/02-28-066-24W5/0","100022806624W500",54.750137,-117.561998,1920.33,3440,2014-05-02,2014-01-29,"Horizontal","TRIASSIC UNDEFINED","CANADIAN NATURAL RESOURCES LIMITED",221.509269172254,,,,,,,,
"00/02-29-069-25W5/0","100022906925W500",54.979497,-117.764207,1793.45,3814,2015-05-01,2015-01-11,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED",22.1509269172254,,18.7018206498374,20.5405646654902,19.1243646255649,0,0,0,0
"00/02-30-060-02W6/0","100023006002W600",54.226149,-118.286233,3582.43,5177,2012-02-24,2012-02-04,"Horizontal","MONTNEY A","XTO ENERGY CANADA",39.7673171892972,,0,0,0,0,0,0,0
"00/02-31-059-26W5/0","100023105926W500",54.154007,-117.900765,3201.93,5032,2013-02-08,2012-03-14,"Horizontal","MONTNEY D","CONOCOPHILLIPS CANADA (BRC) PARTNERSHIP",46.0885883737928,,,,,,,,
"00/02-31-062-01W6/0","100023106201W600",54.377765,-118.133376,2933.59,5605,2015-02-01,2013-11-06,"Horizontal","MONTNEY UNDEFINED","XTO ENERGY CANADA",,,,,,,,,
"00/02-32-063-22W5/0","100023206322W500",54.486069,-117.328092,2131.39,4645,2015-01-14,2014-11-14,"Horizontal","MONTNEY F","TRILOGY RESOURCES LTD",13.375111452622,,7.40278744568756,6.5870779160559,7.67392443008815,5.29749642625525,0,0,0
"00/02-33-059-20W5/0","100023305920W500",54.150749,-116.934467,2437.65,3574,2012-05-15,2011-10-13,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","CONOCOPHILLIPS CANADA (BRC) PARTNERSHIP",0.598926625560806,,0.110272193738521,0,0,0,0,0,
"00/02-33-060-17W5/4","100023306017W504",54.230351,-116.496905,2092.41,3006,,2008-01-13,"Horizontal",,"XTO ENERGY CANADA ULC",38.599635024076,,8.81458073708713,5.65626372651645,14.5683755293968,0,0,0,0
"00/02-33-062-04W6/0","100023306204W600",54.401412,-118.530401,3300,3300,,2010-11-20,"Vertical",,"XTO ENERGY CANADA ULC",296.663940150356,,217.215152506211,291.345332709559,216.451516481723,194.297943640425,222.332989979201,222.366074081453,106.821797653295
"00/02-34-058-21W5/0","100023405821W500",54.057378,-117.036199,2723.31,3388,2009-04-01,2008-12-16,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","APACHE CANADA LTD.",44.9834208165194,,20.9600168679123,25.723657065165,29.3389760493052,6.94931040540406,6.74158645306861,12.2434214233392,18.082389320184
"00/02-34-059-22W5/0","100023405922W500",54.138117,-117.251264,2730.26,5480,2011-09-14,2011-06-17,"Horizontal","TRIASSIC XX","XTO ENERGY CANADA",36.2469713190962,,22.0389404312941,26.3160584743106,25.0816649401199,14.117152584563,5.75972097522655,8.32828583833019,16.0288114375903
"00/02-34-066-25W5/0","100023406625W500",54.759806,-117.686777,1965.37,3102,2012-07-02,2012-01-29,"Horizontal","TRIASSIC E","ARC RESOURCES LTD.",1398.02554657125,,391.135729681378,167.518376801348,106.558419957721,104.648162841379,106.302665869512,92.3501646527877,102.750518137046
"00/02-35-076-21W5/0","100023507621W500",55.634018,-117.133001,988.72,2141,2009-04-28,2009-04-28,"Horizontal","MONTNEY A","LONG RUN EXPLORATION LTD.",28.3112438705367,,23.1140106962353,22.0997700421279,16.6524698810347,3.70585849565749,2.92300891278851,1.84591057643545,5.25318424914437
"00/02-36-061-18W5/0","100023606118W500",54.323993,-116.571883,2016.5,3267,2010-07-25,2010-04-17,"Horizontal","MONTNEY B","SINOPEC DAYLIGHT ENERGY LTD.",31.9461334726812,,24.6384641646144,19.0458219076921,18.3850014945387,18.1068024877228,10.3227620585128,0,0
"00/02-36-065-25W5/0","100023606525W500",54.671659,-117.628427,2070.98,3443,2011-12-19,2011-10-10,"Horizontal","COMMINGLED POOL 004","ARC RESOURCES LTD.",591.376063619414,,296.227321161701,452.783028577408,430.908050646598,218.776070054332,230.256768973961,,
"00/02-36-076-21W5/0","100023607621W500",55.63176,-117.119075,992.3,2041.2,2008-09-02,2008-08-19,"Horizontal","MONTNEY A","LONG RUN EXPLORATION LTD.",1342.83841400424,,1090.81008996826,368.431236408541,172.682970690881,172.531757941028,97.042156018321,,
"00/03-03-062-17W5/0","100030306217W500",54.330046,-116.43889,1986.78,3524,,2010-04-25,"Horizontal",,"SINOPEC DAYLIGHT ENERGY LTD.",0.01,,0,0,0,0,0,0,0
"00/03-04-059-19W5/2","100030405919W502",54.079374,-116.794013,2319.71,3770,2009-10-13,2009-07-23,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","XTO ENERGY CANADA",1594.4152541795,,666.011128515685,1232.97480123223,349.000654367799,208.703588316459,150.198736172606,171.435186825172,82.6803400252983
"00/03-05-060-18W5/0","100030506018W500",54.164525,-116.663965,2175.62,3220,,2010-02-04,"Horizontal",,"RMP ENERGY INC.",3076.51762739242,,521.496107994108,236.276553783738,141.765932270243,44.3018538344509,,,
"00/03-05-063-26W5/0","100030506326W500",54.439476,-117.895999,2632.56,5079,2014-10-01,2013-12-26,"Horizontal","MONTNEY V","CEQUENCE ENERGY LTD.",177.465359173812,,126.576725241288,28.6533645589519,30.9082701170588,98.6843690204535,108.740913957289,51.5620238608325,
"00/03-07-069-24W5/0","100030706924W500",54.950555,-117.623976,1753.51,3649,2014-06-01,2014-03-21,"Horizontal","TRIASSIC F","NAL RESOURCES LIMITED",0.01,,0,0,0,0,0,0,0
"00/03-08-060-19W5/0","100030806019W500",54.184744,-116.81858,2268.05,3848,2010-02-25,2010-02-05,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","XTO ENERGY CANADA",753.131515185665,,327.152151392868,185.221821056599,196.897128153115,162.381296923087,117.829014386917,147.196482095111,128.417841244798
"00/03-08-064-18W5/0","100030806418W500",54.534491,-116.689168,1858.54,3588,2012-01-22,2011-11-09,"Horizontal","TRIASSIC G","TRILOGY RESOURCES LTD",1686.47396122333,,643.679876300551,442.8464923102,321.816989106618,392.213660093992,393.648944772538,281.249647827802,604.530439752393
"00/03-08-065-18W5/0","100030806518W500",54.589607,-116.668584,1750.45,3809,2013-02-01,2012-12-22,"Horizontal","TRIASSIC G","ATHABASCA OIL SANDS CORP.",15.2628460903782,,10.5793510343319,7.31195645811325,10.7223259832934,,,,
"00/03-08-067-24W5/0","100030806724W500",54.789445,-117.615884,1888.89,3204,2009-01-26,2008-11-25,"Horizontal","TRIASSIC E","ARC RESOURCES LTD.",29.6071357321146,,2.91590361812392,3.78746418791938,3.58296374735239,3.70726810330133,2.89449498736884,6.10506054654264,0.536179774093203
"00/03-09-060-18W5/2","100030906018W502",54.170626,-116.639048,2160.76,2452,2009-07-30,2009-04-24,"Horizontal","TRIASSIC MM","XTO ENERGY CANADA",432.940773595999,,134.511015560037,154.370495678886,269.814826889583,0,0,0,41.5412041889807
"00/03-09-078-21W5/0","100030907821W500",55.751064,-117.191622,916.41,2003,2011-02-16,2011-02-13,"Horizontal","MONTNEY G","LONG RUN EXPLORATION LTD.",188725.897334761,,833.487537300281,468.943189520969,332.846822887782,273.542840727061,175.137235252082,160.483020717569,180.699187068598
"00/03-10-064-18W5/0","100031006418W500",54.531096,-116.640054,1843.79,3584,2012-06-28,2012-04-06,"Horizontal","TRIASSIC G","TRILOGY RESOURCES LTD",269.32404533719,,174.77991649756,213.717485834537,117.85564943519,173.437044798701,122.152684359068,,
"00/03-11-059-20W5/0","100031105920W500",54.108789,-116.89426,2592.6,6001,2015-07-21,2015-02-08,"Horizontal","MONTNEY UNDEFINED","TRILOGY RESOURCES LTD",175.587233254715,,121.105731240338,148.375170038787,115.23258477155,167.229520330044,103.47572479536,73.9797947526753,82.1115887375375
"00/03-11-060-20W5/0","100031106020W500",54.169937,-116.866921,2325.49,3403,2009-02-12,2009-02-03,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","TRILOGY RESOURCES LTD",,,,,,,,,
"00/03-11-062-23W5/0","100031106223W500",54.356684,-117.337728,2467.06,3823,2012-03-07,2012-03-10,"Horizontal","MONTNEY UNDEFINED","ATHABASCA OIL SANDS CORP.",0.01,,0,0,0,0,0,0,0
"00/03-11-064-23W5/0","100031106423W500",54.519907,-117.403805,2144.11,4287,2013-02-07,2013-01-17,"Horizontal","MONTNEY F","RMP ENERGY INC.",4.78938960372442,,0,0,0,0,0,0,0
"00/03-13-063-26W5/0","100031306326W500",54.456797,-117.826314,2505.9,4503,2012-09-22,2012-03-18,"Horizontal","MONTNEY H","CANADIAN INTERNATIONAL OIL OPERATING CORP.",29.0469346332434,,0,0,0,0,0,0,
"00/03-13-067-25W5/0","100031306725W500",54.800128,-117.671848,1921.76,2851,2011-08-15,2011-06-27,"Horizontal","TRIASSIC E","ARC RESOURCES LTD.",1506.26303037133,,606.397629364045,458.921767926107,614.319039837719,129.229861840232,319.855708182342,210.679927123833,210.131197422423
"00/03-15-063-23W5/2","100031506323W502",54.442641,-117.349244,2231.91,5082,2014-02-14,2014-01-21,"Horizontal","MONTNEY F","RMP ENERGY INC.",1993.73778441034,,0,0,1.31980091350589,0.446526964494105,0,,
"00/03-16-060-19W5/2","100031606019W502",54.197857,-116.801214,2290.13,3857,2009-08-19,2009-07-24,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","XTO ENERGY CANADA",0.01,,0,0,0,0,0,0,0
"00/03-17-060-19W5/0","100031706019W500",54.19792,-116.814041,2282.76,3816,2009-09-21,2009-08-15,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","XTO ENERGY CANADA",76.0106700683004,,62.3167643843963,54.8417532960321,44.9990756940318,0,0,2.41280898341941,
"00/03-18-061-26W5/0","100031806126W500",54.28494,-117.915226,2941.09,5260,2013-01-21,2013-01-09,"Horizontal","MONTNEY K","CEQUENCE ENERGY LTD.",186.06015443306,,,,,,,,
"00/03-18-064-17W5/0","100031806417W500",54.543924,-116.567295,1770.07,3363,2013-05-09,2013-01-15,"Horizontal","TRIASSIC G","ATHABASCA OIL SANDS CORP.",297.553884321109,,151.956390454818,137.098105019304,128.801589295411,124.414739467554,75.6319489779211,39.5566507684746,52.1604672826673
"00/03-19-063-03W6/2","100031906303W602",54.476977,-118.475539,2980.16,5820,2014-11-14,2014-04-25,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD.",0.01,,0,0,0,0,0,0,0
"00/03-21-060-18W5/0","100032106018W500",54.211897,-116.64903,2259.77,4073,2009-07-22,2009-07-03,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","XTO ENERGY CANADA",121.476012595877,,65.9546722663188,57.7564909249137,58.9567814473343,66.6392712495763,58.9391733448434,,
"00/03-21-061-26W5/0","100032106126W500",54.293567,-117.868575,2995.78,4934,2013-03-26,2013-03-17,"Horizontal","MONTNEY C","CEQUENCE ENERGY LTD.",2161.9304671212,,163.606846214812,67.4896326499294,28.2777790432665,157.691180168442,78.24743014916,103.150585047378,144.391227312284
"00/03-22-066-25W5/2","100032206625W502",54.70706,-117.6673,2045.8,4428,2015-01-09,2014-11-19,"Horizontal","COMMINGLED POOL 004","ARC RESOURCES LTD.",428.992468790745,,344.726241829978,302.188454434653,337.159703679809,185.179937091243,,,
"00/03-23-063-23W5/0","100032306323W500",54.473983,-117.380678,2205.37,3943,2011-03-26,2010-12-27,"Horizontal","MONTNEY F","RMP ENERGY INC.",51.1932533198099,,0,0,0,0,0,0,
"00/03-23-067-24W5/0","100032306724W500",54.810235,-117.572369,1865.96,3216,2010-12-11,2010-09-19,"Horizontal","TRIASSIC O","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"00/03-24-058-02W6/0","100032405802W600",54.022352,-118.160234,3798.95,3800,,2014-01-29,"Vertical",,"TOURMALINE OIL CORP.",23.6357359718685,,13.7125738098869,14.5177086183362,14.5032203749647,0,0,5.68401143536351,0
"00/03-26-059-23W5/0","100032605923W500",54.15007,-117.343673,2857.74,5593,2014-09-24,2014-09-07,"Horizontal","MONTNEY UNDEFINED","DELPHI ENERGY CORP.",8.30659759395954,,2.84100064669825,5.88906818343154,6.64009050446102,6.16373618566273,,,
"00/03-26-063-25W5/0","100032606325W500",54.487775,-117.666606,2415.27,3804,2012-04-01,2012-02-12,"Horizontal","MONTNEY F","ATHABASCA OIL SANDS CORP.",4873.2039217896,,3535.28793598918,2954.59286726684,1450.73804023215,,,,
"00/03-27-066-25W5/0","100032706625W500",54.753349,-117.673,1975.81,4140,2014-12-09,2014-09-08,"Horizontal","TRIASSIC E","ARC RESOURCES LTD.",27.4591670613533,,20.4470094620543,12.5059827069289,9.4446589927104,13.8506945321502,15.0906558073555,17.0391745517119,17.3732760135102
"00/03-28-060-02W6/2","100032806002W602",54.221346,-118.240323,3537.23,4593,2014-08-01,2014-03-01,"Horizontal","MONTNEY C","XTO ENERGY CANADA",709.63150485953,,65.2437188293149,39.8512528501604,255.813039261965,73.8815829491964,95.6873592649739,108.881173105566,85.2144948072498
"00/03-29-060-18W5/0","100032906018W500",54.212109,-116.649487,2253.51,3097.6,2008-11-30,2008-11-01,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","XTO ENERGY CANADA",325.705249419762,,321.394085509876,219.546732437395,45.5497933790833,75.6956741819526,70.9267480783797,91.5171758127535,108.474132134154
"00/03-30-063-02W6/3","100033006302W603",54.469372,-118.291495,2982.38,3154,,2011-03-16,"Vertical",,"SEVEN GENERATIONS ENERGY LTD.",8.83742405994359,,0.0203394450889875,0,0,0,0,0,0
"00/03-31-061-26W5/0","100033106126W500",54.302015,-117.858012,2973.46,5556,2013-10-23,2013-08-30,"Horizontal","MONTNEY C","CEQUENCE ENERGY LTD.",203.883800442419,,118.809517101482,149.381457557487,133.826385255108,92.5198936432179,146.38873440949,,
"00/03-34-059-20W5/0","100033405920W500",54.148541,-116.915173,2467.41,3550,2010-01-15,2009-12-21,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","TRILOGY RESOURCES LTD",2339.13788245901,,306.085535583479,797.433369020116,,,,,
"00/03-34-067-24W5/0","100033406724W500",54.821399,-117.550478,1876.06,4129,2014-01-18,2013-12-11,"Horizontal","MONTNEY I","ARC RESOURCES LTD.",0.01,,0,0,0,0,,,
"00/03-36-076-21W5/0","100033607621W500",55.62951,-117.131558,990.28,2005,2010-03-15,2010-03-12,"Horizontal","MONTNEY A","LONG RUN EXPLORATION LTD.",42.3066613857323,,32.6262995098534,33.979657965169,21.1072887511942,33.269970052179,0,7.76006328603453,4.46506873292103
"00/04-01-066-24W5/2","100040106624W502",54.679001,-117.481146,2082.74,3120,2011-03-17,2010-11-13,"Horizontal","MONTNEY Q","ARC RESOURCES LTD.",420.780745047216,,212.320020014453,125.443647371048,95.2141937122623,68.8949525781403,148.507155979892,173.489777253794,157.251625322285
"00/04-01-067-24W5/0","100040106724W500",54.778809,-117.528907,1919.8,3386,2013-01-15,2012-11-13,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",2514.33305242118,,1069.99054962093,1187.53580417348,713.270254374558,272.184591400378,122.63965758215,82.9261885367197,46.0889774498534
"00/04-02-059-21W5/0","100040205921W500",54.069195,-117.019455,2686.53,4448,2012-01-13,2011-09-05,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","APACHE CANADA LTD.",24.7992539196459,,18.5811029046375,11.4585661210951,10.6511970277114,10.7076109307756,7.35911193263304,5.94865881876019,4.96244794532241
"00/04-02-066-25W5/0","100040206625W500",54.687751,-117.659639,2061.77,3421,2012-08-04,2012-02-18,"Horizontal","COMMINGLED POOL 004","ARC RESOURCES LTD.",24.1646475460641,,8.76710370618607,12.4524129696835,13.2412536102969,13.7174776485819,,,
"00/04-04-059-19W5/0","100040405919W500",54.079359,-116.794164,2328.58,3633,2010-11-01,2010-10-25,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","XTO ENERGY CANADA",6.93420320887058,,0,0,0,0,0,0,0
"00/04-04-062-03W6/0","100040406203W600",54.327015,-118.396809,3485,3485,,2013-02-07,"Vertical",,"MOSAIC ENERGY LTD.",74.1135570849795,,49.3489004738187,43.2213208140984,35.766634288364,40.7685771482677,,,
"00/04-04-062-18W5/0","100040406218W500",54.331771,-116.620461,2041.58,3570,2012-06-27,2012-02-10,"Horizontal","MONTNEY B","SINOPEC DAYLIGHT ENERGY LTD.",20.2853950509342,,0,0,0,0,0,0.52490348145084,0
"00/04-04-062-26W5/2","100040406226W502",54.343031,-117.871231,2741.44,4720,2011-12-18,2011-12-09,"Horizontal","MONTNEY C","CEQUENCE ENERGY LTD.",2115.57661309576,,1224.47646033313,2064.46638868541,925.14678022628,227.76876415594,185.784577906665,117.625746406438,84.0654689834215
"00/04-05-063-22W5/0","100040506322W500",54.412626,-117.270655,2260.15,3913,2013-02-01,2013-01-15,"Horizontal","MONTNEY D","RMP ENERGY INC.",644.733362186477,,50.6306900965153,0,,,,,
"00/04-05-067-23W5/0","100040506723W500",54.745238,-117.480629,1933.78,4082,2013-09-29,2013-08-17,"Horizontal","TRIASSIC E","ARC RESOURCES LTD.",0.01,,0,0,,,,,
"00/04-06-064-19W5/0","100040606419W500",54.516405,-116.872648,1890.84,3283,2012-07-21,2012-06-18,"Horizontal","TRIASSIC P","ATHABASCA OIL SANDS CORP.",4.39876562895257,,0,0,0,0,0,0,0
"00/04-08-059-20W5/0","100040805920W500",54.081343,-116.946135,2622.79,4183,2012-03-17,2012-02-20,"Horizontal","CMG MFP9529 - BLUE HH,GETH M5M,NORD D,TRIASS N,MFP8588 MONT","TRILOGY RESOURCES LTD",461.81326421367,,,,,,,,
